,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,ses_n_r,int_n,view_count,cart_count,purchase_count,int_n_r,tran_n,tran_n_r,rev_sum,rev_per_purchase,rev_sum_r,major_spend_r,int_cat_n,int_itm_n,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_mo_sd,ses_hr_avg,ses_hr_sd,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran
1515915625466010000,129.50324074074075,0.00016203703703703703,0.0,0.0,157.43375,2,0.07160628477753153,10,8,1,1,5.0,1,0.5,204.29,204.29,204.29,0.0,1,2,0.5,1.0,9.3,0.4830458915396482,11.3,2.6687491868330793,0.1,20109.85,4468.881481481481,0.0
1515915625519240000,32.5540625,17.839849537037036,23.094143602028353,129.45256939573935,157.43300925925925,8,0.06406203933976432,12,8,1,3,1.5,3,0.375,117.87,39.29,58.935,0.0,6,7,0.75,0.875,10.083333333333334,3.146667308679955,11.666666666666666,3.3393884397468874,0.0,0.4875,16347.789393939396,0.002638888888888889
1515915625518520000,25.380752314814814,44.0162924382716,57.40336829865544,130.41391066536977,157.42962962962963,4,0.03029181376880387,6,6,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,8.5,3.2093613071762426,11.166666666666666,2.041241452319315,0.0,1764.625,38030.07666666667,0.0
1515915625358480000,157.42753472222222,0.0,0.0,0.0,157.42836805555555,1,1.0,3,1,1,1,3.0,1,1.0,19.49,19.49,19.49,0.0,1,1,1.0,1.0,9.0,0.0,13.0,0.0,0.0,1.2,0.6,0.0
1515915625358850000,157.4137037037037,0.0,0.0,0.0,157.42833333333334,1,1.0,4,4,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,9.0,0.0,13.25,0.5,0.0,21.066666666666666,7.022222222222222,0.0
1515915625517970000,110.53390046296296,6.697514880952381,7.379480048326475,110.18236136083237,157.42568287037037,8,0.17060558565451875,24,22,2,0,3.0,0,0.0,0.0,0.0,0.0,0.0,4,12,0.5,1.5,10.375,0.7109393663377322,9.0,3.3100637062042226,0.041666666666666664,2219.66875,2935.8333333333335,0.0
1515915625430150000,157.42462962962964,0.0,0.0,0.0,157.42462962962964,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625511120000,151.23881944444443,1.0307561728395063,1.0998529197002374,106.70350066111025,157.42335648148148,7,1.1318551345200845,8,8,0,0,1.1428571428571428,0,0.0,0.0,0.0,0.0,0.0,3,7,0.42857142857142855,1.0,9.0,0.0,13.75,1.9086270308410556,0.25,0.6642857142857144,1272.247619047619,0.0
1515915625519430000,155.38555555555556,0.03771111968449931,0.19189203125821133,508.8473449306947,157.42195601851853,55,27.00844013754298,87,79,4,4,1.5818181818181818,4,0.07272727272727272,124.65,31.1625,31.1625,0.0,21,59,0.38181818181818183,1.0727272727272728,9.0,0.0,13.804597701149426,1.8289600581787608,0.011494252873563218,8.66,34.09786821705427,0.23717592592592593
1515915625364920000,146.43600694444444,0.0,0.0,0.0,157.4215162037037,1,0.09102900706739096,5,5,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,2,5,2.0,5.0,9.6,0.547722557505166,11.4,3.5777087639996634,0.0,15819.133333333333,3954.783333333333,0.0
1515915625510890000,73.36694444444444,3.4856047453703702,5.535448252636001,158.8088339616895,157.42096064814814,9,0.10707400320037805,45,45,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,6,12,0.6666666666666666,1.3333333333333333,10.622222222222222,0.9603240193925275,13.955555555555556,3.8016477023160964,0.13333333333333333,13414.951851851853,2750.858712121212,0.0
1515915625470760000,157.41908564814815,0.0,0.0,0.0,157.41908564814815,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625511630000,134.29497685185186,11.561903935185185,13.232251241647885,114.44699173965198,157.41878472222223,3,0.1297364178433623,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,9.333333333333334,0.5773502691896255,15.666666666666666,2.5166114784235836,0.6666666666666666,0.0,16649.141666666666,0.0
1515915625508060000,142.58178240740742,7.418391203703703,1.0470254507444414,14.113915295026553,157.41856481481483,3,0.20220017505292934,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.0,9.666666666666666,0.5773502691896258,9.666666666666666,3.5118845842842465,0.0,0.0,10682.483333333334,0.0
1515915625518220000,66.30636574074074,4.795369761208578,14.665165019062886,305.8192746197495,157.4183912037037,20,0.21950999221425496,66,66,0,0,3.3,0,0.0,0.0,0.0,0.0,0.0,9,15,0.45,0.75,9.606060606060606,0.578560225673986,12.878787878787879,5.57884783118729,0.16666666666666666,2272.6608333333334,2018.481794871795,0.0
1515915625518060000,66.45105324074073,9.096675925925926,8.73621651934403,96.03746017207703,157.4178125,11,0.1209232920857334,13,13,0,0,1.1818181818181819,0,0.0,0.0,0.0,0.0,0.0,5,12,0.45454545454545453,1.0909090909090908,10.23076923076923,1.012739367083667,11.076923076923077,3.252218177939955,0.0,0.9484848484848484,10916.011111111111,0.0
1515915625515980000,81.28497685185185,12.6883024691358,19.942561674328655,157.17281112141507,157.4165625,7,0.09194606864424701,20,13,3,4,2.857142857142857,4,0.5714285714285714,326.57,81.6425,108.85666666666667,0.0,6,7,0.8571428571428571,1.0,10.2,1.1516578439248717,15.0,1.7770466332772779,0.05,1436.388095238095,5769.972807017544,23.05214891975309
1515915625404210000,157.41621527777778,0.0,0.0,0.0,157.41621527777778,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1515915625509230000,81.53155092592593,37.942251157407405,44.94531928115091,118.45717612982567,157.41605324074075,3,0.039533763923945704,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,10.0,1.7320508075688772,14.0,3.0,0.0,0.0,54636.84166666667,0.0
1515915625517720000,105.44421296296296,17.08608410493827,24.03551717992216,140.67305903624427,157.4110300925926,4,0.07697219535347187,7,7,0,0,1.75,0,0.0,0.0,0.0,0.0,0.0,3,4,0.75,1.0,10.428571428571429,0.9759000729485336,16.142857142857142,4.634241089562614,0.7142857142857143,255.08333333333334,12472.03611111111,0.0
1515915625494310000,157.40993055555555,0.0,0.0,0.0,157.40993055555555,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625494170000,157.40885416666666,0.0,0.0,0.0,157.40885416666666,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625453350000,52.29959490740741,105.1053125,0.0,0.0,157.40490740740742,2,0.01902853388119654,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,6.333333333333333,4.618802153517007,14.666666666666666,1.1547005383792517,0.0,0.9,75675.825,0.0
1515915625499720000,125.74017361111112,5.277370756172839,3.4113631253907135,64.64133908728144,157.40439814814815,7,0.22106968044684733,14,14,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.14285714285714285,0.2857142857142857,9.714285714285714,0.46880723093849647,9.857142857142858,4.503966505838414,0.2857142857142857,3173.9785714285713,3507.4217948717946,0.0
1515915625513900000,157.40435185185186,0.0,0.0,0.0,157.40435185185186,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625519440000,110.02409722222222,0.6549282407407407,4.627840399390645,706.6179333107453,157.40314814814815,56,1.1819569811044204,108,100,6,2,1.9285714285714286,2,0.03571428571428571,60.59,30.295,60.59,0.0,23,66,0.4107142857142857,1.1785714285714286,9.333333333333334,0.5468687416197296,13.462962962962964,3.537320190406371,0.18518518518518517,1406.9452380952384,637.6246105919003,0.6451157407407407
1515915625482970000,157.38596064814814,0.0,0.0,0.0,157.4016898148148,1,1.0,4,4,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,2,4,2.0,4.0,9.0,0.0,14.0,0.0,0.0,22.65,7.55,0.0
1515915625518550000,85.42179398148149,7.197871527777778,15.116077221929908,210.00759965768304,157.40050925925925,11,0.15282295547439514,12,12,0,0,1.0909090909090908,0,0.0,0.0,0.0,0.0,0.0,4,7,0.36363636363636365,0.6363636363636364,9.5,0.9045340337332913,11.583333333333334,4.541892543729748,0.4166666666666667,1569.878787878788,9422.668181818182,0.0
1515915625361490000,111.65244212962963,3.6744097222222223,0.0,0.0,157.394375,2,0.04372355680001255,4,4,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1.5,1.5,9.75,0.9574271077563379,8.5,3.7859388972001824,0.0,32934.191666666666,21956.127777777776,0.0
1515915625476390000,121.41986111111112,35.972511574074076,0.0,0.0,157.3923726851852,2,0.05559800838152846,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,9.333333333333334,0.5773502691896255,10.666666666666666,4.932882862316248,0.0,446.44166666666666,25900.208333333332,0.0
1515915625517210000,15.107395833333333,28.456863425925928,40.20968617659549,141.30048549188322,157.3922337962963,6,0.04216893441282769,10,8,1,1,1.6666666666666667,1,0.16666666666666666,47.49,47.49,47.49,0.0,5,7,0.8333333333333334,1.1666666666666667,8.2,3.3598941782277745,14.2,7.465476095557023,0.3,0.7333333333333334,22765.574074074077,0.0
1515915625445660000,132.5845486111111,4.960731481481481,4.4988375513122785,90.68899552629561,157.38820601851853,6,0.24189980942923964,8,8,0,0,1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,4,6,0.6666666666666666,1.0,9.5,0.5345224838248496,12.25,2.76457178290909,0.0,10.066666666666666,5102.466666666666,0.0
1515915625389630000,146.73001157407407,0.0,0.0,0.0,157.38771990740742,1,0.09382880153253709,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.5,0.7071067811865476,10.0,5.656854249492381,0.0,15347.1,15347.1,0.0
1515915625514930000,136.23528935185186,10.574971064814815,0.7881539855162981,7.453013163682827,157.38523148148147,3,0.14184435974400159,5,5,0,0,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,2,2,0.6666666666666666,0.6666666666666666,9.6,0.547722557505166,16.0,1.8708286933869707,0.0,2866.4722222222226,7613.979166666667,0.0
1515915625477760000,128.34207175925926,2.4200270061728393,3.6053147113853026,148.97828421704025,157.38516203703705,13,0.44761076991682613,27,23,3,1,2.076923076923077,1,0.07692307692307693,154.78,154.78,154.78,0.0,2,5,0.15384615384615385,0.38461538461538464,9.62962962962963,0.4921028776234106,14.074074074074074,6.226036681833215,0.07407407407407407,2.3397435897435894,1608.5403846153845,0.0
1515915625469640000,156.67300925925926,0.7101388888888889,0.0,0.0,157.38314814814814,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,9.0,0.0,10.5,4.949747468305833,0.0,0.0,1022.6,0.0
1515915625519450000,32.761006944444446,2.0100259483273595,7.645504985535968,380.3684719542136,157.38261574074073,63,0.5055303057672638,101,96,3,2,1.6031746031746033,2,0.031746031746031744,38.86,19.43,38.86,0.0,22,67,0.3492063492063492,1.0634920634920635,8.92079207920792,1.1973568249843622,14.069306930693068,2.458688372862955,0.0297029702970297,497.01719576719574,1794.5511666666666,0.0010069444444444444
1515915625380680000,157.3821412037037,0.0,0.0,0.0,157.3821412037037,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625493840000,95.540625,0.0,0.0,0.0,157.38194444444446,1,0.016170418241130132,26,26,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.538461538461538,0.5817744738827394,11.384615384615385,2.829514772209866,0.23076923076923078,89051.5,3562.06,0.0
1515915625461530000,157.38082175925925,0.0,0.0,0.0,157.38082175925925,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625425050000,146.59545138888888,1.5877989969135804,0.9196061036252401,57.91703517969232,157.3804861111111,7,0.649047516330821,61,41,15,5,8.714285714285714,5,0.7142857142857143,408.44,81.688,408.44,0.0,5,14,0.7142857142857143,2.0,9.40983606557377,0.49588470368046517,13.131147540983607,5.505982836382213,0.19672131147540983,572.1476190476191,258.84083333333336,0.0
1515915625364160000,157.3785763888889,0.0,0.0,0.0,157.3785763888889,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1515915625360850000,157.3389351851852,0.0,0.0,0.0,157.37738425925926,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,14.5,0.7071067811865476,0.0,55.36666666666667,55.36666666666667,0.0
1515915625518160000,62.409305555555555,23.73562789351852,6.805515932918894,28.672154633740586,157.3773148148148,5,0.05264930831971195,9,9,0,0,1.8,0,0.0,0.0,0.0,0.0,0.0,4,7,0.8,1.4,10.555555555555555,1.0137937550497034,12.666666666666666,3.0000000000000004,0.1111111111111111,22.076666666666668,17094.24166666667,0.0
1515915625356760000,48.15457175925926,54.611180555555556,49.14636015613165,89.99322053866867,157.37693287037038,3,0.027466903017671646,7,7,0,0,2.3333333333333335,0,0.0,0.0,0.0,0.0,0.0,3,5,1.0,1.6666666666666667,8.285714285714286,3.4016802570830453,14.857142857142858,5.956189257922424,0.0,2662.5444444444443,26213.366666666665,0.0
1515915625517140000,124.19570601851852,8.294661458333334,7.226807505238077,87.12600919929741,157.37435185185186,5,0.15069933912060657,7,7,0,0,1.4,0,0.0,0.0,0.0,0.0,0.0,3,5,0.6,1.0,9.285714285714286,0.4879500364742669,13.285714285714286,3.946064947695181,0.14285714285714285,226.33666666666667,7962.875,0.0
1515915625498870000,9.357314814814815,24.6683024691358,18.623969523010896,75.49757242644733,157.36995370370371,7,0.04729325855243218,18,16,1,1,2.5714285714285716,1,0.14285714285714285,125.86,125.86,125.86,0.0,5,10,0.7142857142857143,1.4285714285714286,6.111111111111111,4.05678645480253,14.222222222222221,2.390066589167255,0.0,1.4976190476190474,12537.54117647059,0.0
1515915625516600000,88.59748842592593,9.824328703703703,8.925985610649027,90.85593407806066,157.36778935185185,8,0.11632928593139333,17,13,2,2,2.125,2,0.25,138.29000000000002,69.14500000000001,69.14500000000001,0.0,7,9,0.875,1.125,10.647058823529411,0.8617697249402131,7.352941176470588,4.300307786522208,0.058823529411764705,7.84375,6189.327083333334,0.013715277777777778
1515915625516810000,0.907349537037037,13.038287037037037,21.960192710326773,168.4285109535159,157.3667939814815,13,0.08308862431514023,45,44,1,0,3.4615384615384617,0,0.0,0.0,0.0,0.0,0.0,6,15,0.46153846153846156,1.1538461538461537,9.733333333333333,2.3587361793206894,13.644444444444444,4.815484283941636,0.13333333333333333,14422.164102564102,5120.490909090909,0.0
1515915625518320000,88.43324074074074,5.963683449074074,9.392078085466162,157.4878708044838,157.3666898148148,5,0.07253372734370409,21,21,0,0,4.2,0,0.0,0.0,0.0,0.0,0.0,3,5,0.6,1.0,9.904761904761905,0.8890872794479701,11.285714285714286,4.818120558297157,0.047619047619047616,18744.46,4963.208333333334,0.0
1515915625519210000,27.80752314814815,14.395442386831276,22.4015546001739,155.61560387103134,157.36650462962962,10,0.07718492292585173,41,36,4,1,4.1,1,0.1,105.14,105.14,105.14,0.0,4,27,0.4,2.7,10.487804878048781,1.5020311451416746,8.658536585365853,3.6647629943664906,0.5609756097560976,17.605,4664.123333333334,0.0
1515915625390100000,132.6491898148148,1.5448227719907408,2.492259522860207,161.3298022302292,157.36635416666667,17,0.6877811612207179,49,37,2,10,2.8823529411764706,10,0.5882352941176471,1928.6000000000001,192.86,964.3000000000001,1.0,2,4,0.11764705882352941,0.23529411764705882,9.428571428571429,0.4999999999999992,12.448979591836734,4.860817937385452,0.08163265306122448,10.952941176470588,741.5149305555556,0.12423739711934156
1515915625517340000,37.30037037037037,10.915021043771043,13.319500544725075,122.02908717547744,157.36560185185186,12,0.09994566996567067,22,19,2,1,1.8333333333333333,1,0.08333333333333333,45.24,45.24,45.24,0.0,6,10,0.5,0.8333333333333334,8.590909090909092,3.246376601529933,10.0,5.871642911161277,0.13636363636363635,6046.6305555555555,8233.044444444446,0.0
1515915625514470000,147.53769675925926,3.274012345679013,4.721379127393868,144.20773744561671,157.36501157407406,4,0.4070287840957272,7,7,0,0,1.75,0,0.0,0.0,0.0,0.0,0.0,3,3,0.75,0.75,9.428571428571429,0.5345224838248493,14.0,3.366501646120693,0.42857142857142855,2.033333333333333,2358.5555555555557,0.0
1515915625507860000,156.36601851851853,0.0,0.0,0.0,157.3649074074074,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,15.0,0.0,0.0,1438.4,1438.4,0.0
1515915625518070000,68.7137037037037,14.774917052469135,11.934412392488776,80.77481822812898,157.36320601851853,7,0.07896265424188606,18,18,0,0,2.5714285714285716,0,0.0,0.0,0.0,0.0,0.0,6,14,0.8571428571428571,2.0,10.666666666666666,0.6859943405700355,9.0,2.765331593774861,0.3333333333333333,2.5523809523809526,7509.13431372549,0.0
1515915625506630000,156.5936111111111,0.7668171296296297,0.0,0.0,157.36228009259258,2,2.0,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,9.0,0.0,11.0,3.4641016151377544,0.0,1.3333333333333333,553.4416666666667,0.0
1515915625511240000,122.50702546296296,5.808804012345679,7.735519359757203,133.1688819818434,157.35984953703704,7,0.20084455667416293,14,14,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,3,10,0.42857142857142855,1.4285714285714286,9.857142857142858,0.3631365196012814,11.142857142857142,3.0848798220487494,0.0,2.278571428571429,3860.620512820513,0.0
1515915625519460000,129.35946759259258,0.5714226662887377,2.313679424312598,404.8980834693569,157.35917824074073,50,1.785732739466967,73,67,2,4,1.46,4,0.08,284.08,71.02,142.04,0.0,17,48,0.34,0.96,9.04109589041096,0.1998858121516966,15.301369863013699,0.9232330196237525,0.0,1.4613333333333332,559.994212962963,0.02101466049382716
1515915625510300000,156.3231712962963,1.0354976851851851,0.0,0.0,157.3586689814815,2,1.9314384074574984,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,9.0,0.0,15.5,0.7071067811865476,0.0,0.0,1491.1166666666666,0.0
1515915625510650000,130.67995370370372,13.339131944444444,9.084914471969773,68.10723898531874,157.35821759259258,3,0.11245109548711889,3,3,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,9.666666666666666,0.5773502691896258,10.333333333333334,4.163331998932266,0.0,0.0,19208.35,0.0
1515915625517880000,2.3838773148148147,11.06880042989418,14.474297836468207,130.7666348141628,157.35528935185187,15,0.09679204572527939,35,28,3,4,2.3333333333333335,4,0.26666666666666666,223.73,55.9325,111.865,0.0,6,16,0.4,1.0666666666666667,7.9714285714285715,3.838548395098414,13.657142857142857,5.646148385991875,0.14285714285714285,7312.01888888889,6563.495098039215,43.112168209876536
1515915625431830000,132.7646412037037,24.58888888888889,0.0,0.0,157.35425925925927,2,0.08133513889810656,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,9.666666666666666,0.5773502691896258,8.333333333333334,5.773502691896258,0.0,0.525,17704.525,0.0
1515915625516580000,43.54831018518519,14.225695891203703,32.95966039791627,231.69102341275618,157.3538773148148,9,0.07908224726606386,16,14,2,0,1.7777777777777777,0,0.0,0.0,0.0,0.0,0.0,5,9,0.5555555555555556,1.0,8.875,2.1563858652847827,13.3125,6.085159543238507,0.0625,0.8481481481481481,10925.334444444445,0.0
1515915625515090000,155.74777777777777,1.605162037037037,0.0,0.0,157.35293981481482,2,1.2459801277706475,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,9.0,0.0,10.5,6.363961030678928,0.5,0.0,2311.4333333333334,0.0
1515915625518870000,8.176597222222222,16.575132458847733,37.15523284196237,224.16250931454292,157.35278935185184,10,0.06703482544527145,11,11,0,0,1.1,0,0.0,0.0,0.0,0.0,0.0,6,11,0.6,1.1,8.818181818181818,2.315952582337636,15.272727272727273,5.832510764514868,0.09090909090909091,0.3616666666666667,21481.371666666666,0.0
1515915625519040000,17.34353009259259,28.001481481481484,43.51030805674988,155.3857358780285,157.35136574074073,6,0.04285474432358572,57,48,4,5,9.5,5,0.8333333333333334,372.36,74.47200000000001,186.18,0.0,4,9,0.6666666666666666,1.5,8.87719298245614,1.3636895258111423,14.087719298245615,4.085167865734292,0.19298245614035087,3901.019444444444,3600.201488095238,6.04064525462963
1515915625517480000,8.503368055555555,21.263907076719573,52.89665025099848,248.76261008924124,157.3507175925926,8,0.05374633827799127,17,16,1,0,2.125,0,0.0,0.0,0.0,0.0,0.0,5,8,0.625,1.0,8.705882352941176,1.759428383110298,10.647058823529411,3.936070001768709,0.058823529411764705,3777.9895833333335,13396.261458333334,0.0
1515915625473430000,147.62957175925925,9.714710648148149,0.0,0.0,157.3488425925926,2,0.20577675365736028,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,3,3,1.5,1.5,9.666666666666666,0.5773502691896258,10.333333333333334,4.041451884327381,0.6666666666666666,3.283333333333333,6997.875,0.0
1515915625473270000,157.34837962962962,0.0,0.0,0.0,157.34837962962962,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1515915625519280000,3.707951388888889,7.681658564814815,8.050390684433136,104.80016283602174,157.34825231481483,21,0.13668288771527895,42,38,3,1,2.0,1,0.047619047619047616,44.13,44.13,44.13,0.0,10,22,0.47619047619047616,1.0476190476190477,8.571428571428571,3.4931490939171916,10.619047619047619,6.6807053116487465,0.21428571428571427,96.36666666666666,5396.147154471544,0.0
1515915625518050000,61.88722222222222,11.93031394675926,17.841632459442884,149.54872553282112,157.34774305555555,9,0.09427981244428052,24,22,2,0,2.6666666666666665,0,0.0,0.0,0.0,0.0,0.0,7,12,0.7777777777777778,1.3333333333333333,11.166666666666666,1.1671841502435296,5.958333333333333,5.698811215978498,0.041666666666666664,4.8962962962962955,5976.658695652173,0.0
1515915625517510000,47.10126157407407,25.45687789351852,29.0863113017019,114.2571819818779,157.3471064814815,5,0.04535318318980066,8,7,1,0,1.6,0,0.0,0.0,0.0,0.0,0.0,1,5,0.2,1.0,7.375,3.961871851969543,13.5,3.927922024247863,0.25,26377.24,22679.145238095236,0.0
1515915625477680000,18.272372685185186,139.07314814814814,0.0,0.0,157.34552083333332,2,0.014380921311060661,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,6.666666666666667,4.041451884327381,15.666666666666666,1.1547005383792517,0.0,0.05,100132.66666666667,0.0
